1,517,51
2,675,39
3,18,5
4,680,37
5,896,5
6,773,24
7,815,72
8,105,62
9,600,58
10,754,42
11,300,66
12,672,88
13,83,73
14,396,92
15,284,75
16,111,104
17,609,78
18,69,97
19,74,24
20,767,53
21,323,26
22,778,90
23,739,17
24,934,9
25,425,69
26,985,102
27,420,42
28,346,84
29,180,85
30,545,27
31,695,33
32,876,16
33,98,85
34,792,39
35,366,35
36,955,79
37,341,44
38,427,35
39,280,8
40,385,48
41,596,12
42,145,93
43,475,108
44,965,59
45,58,17
46,100,30
47,360,79
48,125,72
49,274,68
50,893,67
51,638,105
52,374,23
53,698,106
54,779,106
55,771,100
56,598,6
57,278,110
58,372,86
59,243,49
60,125,95
61,79,58
62,760,35
63,750,30
64,903,82
65,977,23
66,806,61
67,796,81
68,392,105
69,304,28
70,3,23
71,949,55
72,727,53
73,269,22
74,840,68
75,786,83
76,860,24
77,264,25
78,802,85
79,983,110
80,890,39
81,7,82
82,218,75
83,539,12
84,214,60
85,221,49
86,211,62
87,484,68
88,515,101
89,217,63
90,8,16
91,68,12
92,4,15
93,83,90
94,278,27
95,733,44
96,261,52
97,535,34
98,134,106
99,498,48
100,226,55
101,280,97
102,770,16
103,865,107
104,811,52
105,911,59
106,272,86
107,215,27
108,462,27
109,93,44
110,30,96
111,991,106
112,207,12
113,157,5
114,126,45
115,968,72
116,431,105
117,955,26
118,887,9
119,684,23
120,351,36
121,776,53
122,148,70
123,56,69
124,25,97
125,870,75
126,324,78
127,593,107
128,210,28
129,132,93
130,975,110
131,650,31
132,865,15
133,138,55
134,691,58
135,220,69
136,142,90
137,225,99
138,574,97
139,636,60
140,235,70
141,257,47
142,720,90
143,765,25
144,124,66
145,158,8
146,744,33
147,561,33
148,643,61
149,271,53
150,975,39
151,190,69
152,257,59
153,108,5
154,202,80
155,689,40
156,237,55
157,770,96
158,522,91
159,558,14
160,473,100
161,222,9
162,616,49
163,956,29
164,240,92
165,521,67
166,914,38
167,794,83
168,582,37
169,376,36
170,37,106
171,352,52
172,735,7
173,429,79
174,612,11
175,819,93
176,714,100
177,528,37
178,818,47
179,960,80
180,340,64
181,640,13
182,512,67
183,299,11
184,124,45
185,298,79
186,737,8
187,165,93
188,512,27
189,175,52
190,9,50
191,849,41
192,510,5
193,856,35
194,41,77
195,102,39
196,757,40
197,710,6
198,81,44
199,883,40
200,371,72
201,415,47
202,949,19
203,466,37
204,22,27
205,553,59
206,321,36
207,905,66
208,89,83
209,117,88
210,188,72
211,414,13
212,968,86
213,185,17
214,476,29
215,427,24
216,445,57
217,518,104
218,779,14
219,20,59
220,810,48
221,485,86
222,380,15
223,978,99
224,688,20
225,543,13
226,200,27
227,983,34
228,462,58
229,106,20
230,284,8
231,599,73
232,902,86
233,518,38
234,567,84
235,444,28
236,92,84
237,997,67
238,386,24
239,553,57
240,67,89
241,58,73
242,456,9
243,944,80
244,78,53
245,259,81
246,816,25
247,159,17
248,986,93
249,909,97
250,877,61
251,325,90
252,98,107
253,73,84
254,36,81
255,695,91
256,52,48
257,770,66
258,89,62
259,13,49
260,61,82
261,947,51
262,309,84
263,193,30
264,719,19
265,722,88
266,221,6
267,917,49
268,149,38
269,772,73
270,819,84
271,965,106
272,845,45
273,801,94
274,453,92
275,95,14
276,405,86
277,156,70
278,791,51
279,224,18
280,534,63
281,979,97
282,46,83
283,54,11
284,815,9
285,81,83
286,364,93
287,518,11
288,565,31
289,792,91
290,647,15
291,650,77
292,979,18
293,242,107
294,324,40
295,710,57
296,948,6
297,626,110
298,137,17
299,19,40
300,770,38
301,737,99
302,810,61
303,838,70
304,57,58
305,395,35
306,854,95
307,506,25
308,899,102
309,602,83
310,899,82
311,175,57
312,236,27
313,777,66
314,599,53
315,380,20
316,775,84
317,778,45
318,879,46
319,950,27
320,67,7
321,971,58
322,146,75
323,224,68
324,721,104
325,314,19
326,210,56
327,498,78
328,193,37
329,151,20
330,307,5
331,712,51
332,116,22
333,178,73
334,499,85
335,170,102
336,742,53
337,700,40
338,49,71
339,46,12
340,10,36
341,698,16
342,931,52
343,171,84
344,775,40
345,348,35
346,71,19
347,456,99
348,652,29
349,365,7
350,724,15
351,774,29
352,182,36
353,89,44
354,31,108
355,171,46
356,321,41
357,144,64
358,952,26
359,996,20
360,565,103
361,421,95
362,68,89
363,167,92
364,229,22
365,656,47
366,458,82
367,313,23
368,743,88
369,388,24
370,671,30
371,559,110
372,356,108
373,242,37
374,991,59
375,32,52
376,520,7
377,463,41
378,844,75
379,402,36
380,815,8
381,769,64
382,951,82
383,303,13
384,700,96
385,996,50
386,896,28
387,466,92
388,367,86
389,480,74
390,1000,60
391,241,11
392,281,108
393,863,59
394,546,67
395,841,97
396,671,107
397,648,48
398,442,84
399,421,71
400,224,24
401,686,58
402,402,81
403,256,24
404,483,53
405,403,8
406,950,14
407,958,36
408,124,29
409,324,60
410,391,63
411,428,103
412,45,52
413,23,83
414,379,18
415,968,45
416,686,42
417,530,79
418,518,38
419,672,11
420,819,81
421,616,22
422,885,93
423,530,11
424,644,19
425,831,31
426,914,85
427,720,53
428,738,70
429,332,50
430,788,13
431,280,36
432,119,59
433,185,58
434,159,30
435,400,46
436,38,51
437,640,49
438,363,44
439,263,59
440,927,104
441,458,30
442,863,57
443,710,7
444,733,104
445,163,59
446,180,104
447,165,47
448,954,47
449,479,70
450,596,89
451,715,46
452,947,81
453,352,33
454,933,105
455,177,16
456,551,66
457,537,106
458,46,85
459,882,39
460,834,46
461,657,17
462,351,80
463,152,11
464,702,64
465,394,74
466,20,39
467,652,103
468,263,62
469,472,30
470,367,101
471,969,94
472,929,85
473,346,53
474,923,79
475,309,7
476,598,105
477,980,99
478,878,44
479,999,105
480,111,12
481,921,12
482,61,19
483,35,15
484,142,37
485,591,36
486,603,94
487,928,36
488,200,31
489,988,19
490,864,16
491,589,9
492,652,96
493,880,110
494,955,9
495,636,60
496,518,49
497,382,97
498,446,8
499,278,25
500,335,61
501,863,102
502,252,14
503,526,49
504,322,73
505,731,19
506,974,70
507,432,37
508,51,23
509,462,101
510,934,46
511,799,52
512,732,34
513,253,52
514,838,96
515,227,85
516,647,110
517,309,26
518,115,37
519,53,6
520,130,92
521,430,27
522,619,66
523,749,44
524,822,71
525,855,69
526,247,5
527,277,55
528,457,17
529,421,19
530,261,72
531,507,67
532,323,86
533,477,73
534,134,35
535,120,68
536,3,100
537,625,11
538,503,93
539,137,31
540,868,79
541,244,73
542,914,77
543,827,20
544,789,77
545,823,67
546,354,27
547,48,25
548,923,49
549,642,8
550,194,17
551,532,37
552,156,19
553,93,86
554,117,107
555,800,64
556,777,44
557,318,30
558,366,53
559,607,31
560,253,40
561,416,88
562,602,40
563,83,28
564,186,95
565,877,5
566,63,57
567,211,79
568,462,79
569,158,89
570,853,81
571,650,39
572,316,63
573,345,77
574,639,45
575,500,78
576,834,33
577,602,70
578,884,99
579,418,44
580,616,100
581,802,73
582,475,12
583,11,66
584,236,23
585,700,97
586,255,51
587,278,106
588,585,86
589,975,64
590,682,46
591,161,84
592,863,72
593,681,7
594,850,96
595,973,62
596,497,75
597,452,99
598,993,78
599,196,101
600,405,58
601,346,7
602,478,41
603,569,85
604,572,85
605,237,15
606,650,20
607,895,50
608,958,89
609,287,61
610,631,55
611,841,22
612,851,73
613,406,47
614,964,94
615,950,14
616,208,20
617,726,12
618,584,96
619,716,47
620,107,23
621,901,19
622,336,41
623,372,67
624,702,15
625,868,17
626,487,44
627,729,78
628,92,82
629,525,6
630,204,17
631,953,80
632,17,42
633,876,93
634,82,91
635,843,62
636,908,67
637,678,89
638,785,74
639,693,110
640,506,60
641,907,77
642,82,107
643,380,88
644,471,42
645,486,67
646,461,39
647,858,5
648,293,78
649,378,59
650,481,12
651,946,108
652,514,25
653,41,86
654,277,30
655,115,49
656,578,28
657,690,61
658,301,71
659,891,13
660,576,36
661,688,52
662,993,68
663,325,30
664,62,73
665,122,15
666,147,6
667,103,80
668,98,90
669,650,68
670,565,61
671,597,53
672,954,7
673,253,39
674,392,40
675,803,20
676,435,72
677,789,102
678,657,6
679,570,80
680,368,95
681,553,62
682,881,48
683,19,104
684,199,29
685,323,88
686,494,72
687,964,58
688,201,27
689,738,7
690,129,59
691,30,67
692,402,18
693,341,77
694,842,8
695,173,107
696,685,83
697,407,71
698,634,58
699,878,106
700,888,13
701,957,24
702,674,107
703,244,60
704,666,72
705,709,59
706,428,71
707,28,102
708,201,14
709,443,34
710,329,73
711,319,20
712,277,16
713,187,12
714,582,92
715,547,79
716,112,33
717,510,40
718,326,47
719,174,9
720,107,72
721,536,71
722,995,69
723,173,22
724,901,23
725,333,30
726,317,14
727,478,41
728,926,57
729,327,81
730,137,83
731,358,91
732,695,33
733,432,86
734,507,103
735,474,78
736,941,41
737,636,9
738,135,79
739,717,28
740,548,16
741,539,93
742,235,58
743,58,18
744,121,11
745,754,82
746,853,103
747,388,53
748,247,33
749,476,78
750,274,29
751,717,67
752,224,81
753,460,106
754,192,50
755,8,39
756,394,9
757,63,20
758,57,78
759,842,8
760,229,59
761,147,103
762,427,11
763,314,5
764,987,93
765,158,106
766,927,93
767,895,8
768,782,101
769,787,84
770,954,59
771,534,91
772,143,46
773,811,77
774,870,67
775,264,85
776,8,60
777,325,33
778,648,84
779,916,80
780,811,15
781,251,85
782,851,25
783,845,45
784,578,55
785,227,79
786,381,68
787,576,31
788,749,48
789,632,110
790,696,91
791,579,73
792,891,57
793,868,86
794,632,59
795,397,8
796,365,57
797,750,64
798,550,61
799,13,41
800,661,38
801,918,19
802,367,66
803,540,53
804,229,107
805,648,90
806,848,15
807,655,68
808,318,88
809,612,88
810,544,68
811,394,8
812,676,68
813,163,58
814,294,66
815,617,82
816,74,92
817,99,106
818,575,88
819,20,19
820,459,8
821,474,64
822,366,51
823,637,66
824,55,39
825,231,6
826,150,56
827,960,68
828,129,94
829,277,52
830,538,40
831,936,47
832,74,104
833,167,92
834,546,79
835,553,40
836,708,60
837,291,68
838,408,39
839,246,27
840,988,61
841,391,81
842,662,49
843,711,56
844,37,29
845,222,29
846,541,47
847,185,105
848,29,64
849,184,82
850,779,53
851,437,108
852,101,93
853,3,25
854,298,96
855,686,62
856,253,72
857,364,55
858,428,37
859,613,34
860,667,38
861,384,88
862,131,5
863,286,38
864,406,57
865,208,110
866,209,96
867,185,46
868,750,11
869,800,51
870,729,79
871,9,52
872,182,17
873,372,64
874,273,52
875,918,106
876,171,75
877,617,100
878,77,20
879,317,73
880,673,26
881,315,75
882,277,9
883,382,28
884,962,29
885,201,100
886,457,25
887,968,77
888,596,62
889,36,80
890,824,88
891,591,34
892,341,29
893,41,51
894,526,38
895,180,108
896,371,12
897,67,17
898,967,88
899,596,108
900,263,23
901,23,63
902,132,7
903,829,66
904,727,91
905,640,67
906,607,15
907,696,99
908,858,36
909,312,99
910,990,7
911,839,89
912,828,90
913,116,37
914,40,28
915,233,75
916,321,79
917,54,25
918,637,108
919,122,74
920,468,30
921,541,12
922,416,13
923,457,68
924,425,63
925,641,88
926,399,20
927,761,80
928,588,108
929,205,75
930,418,81
931,162,28
932,568,107
933,511,30
934,810,92
935,533,26
936,695,17
937,449,14
938,851,95
939,211,37
940,114,15
941,641,106
942,860,62
943,596,57
944,837,108
945,850,91
946,657,67
947,520,108
948,499,96
949,4,9
950,781,16
951,685,93
952,438,47
953,785,28
954,512,35
955,242,41
956,578,85
957,87,49
958,477,48
959,339,37
960,300,99
961,462,96
962,604,88
963,531,90
964,382,7
965,160,73
966,819,51
967,767,12
968,933,33
969,720,90
970,712,48
971,473,96
972,766,89
973,283,83
974,542,74
975,329,17
976,243,35
977,496,75
978,165,34
979,997,91
980,622,85
981,515,56
982,772,73
983,683,24
984,60,41
985,778,90
986,266,24
987,247,62
988,937,38
989,925,94
990,768,61
991,730,36
992,500,74
993,286,107
994,837,26
995,462,96
996,999,69
997,766,108
998,177,92
999,346,94
1000,236,56
